AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
06,California,2,CA,000000,Cross-industry,cross-industry,1235,43-4111,"Interviewers, Except Eligibility and Loan",detailed,"20,680",3.8,1.153,1.09,,,25.07,"52,140",1.2,17.28,19.58,23.47,29.39,34.36,"35,940","40,720","48,810","61,120","71,480",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,43-4121,"Library Assistants, Clerical",detailed,"9,280",3.8,0.517,0.94,,,23.12,"48,090",0.8,16.25,18.29,22.28,26.68,31.67,"33,790","38,040","46,340","55,480","65,870",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,43-4131,Loan Interviewers and Clerks,detailed,"16,840",5.4,0.938,0.70,,,26.12,"54,330",1.1,18.04,21.71,24.15,29.65,35.98,"37,530","45,150","50,240","61,660","74,830",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,43-4141,New Accounts Clerks,detailed,"1,560",16.4,0.087,0.32,,,25.60,"53,250",2.3,20.00,21.31,23.59,29.60,33.05,"41,600","44,330","49,060","61,570","68,740",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,43-4151,Order Clerks,detailed,"16,080",5.1,0.896,1.48,,,22.39,"46,560",1.5,16.45,17.96,21.30,25.47,29.88,"34,210","37,350","44,300","52,980","62,150",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,43-4161,"Human Resources Assistants, Except Payroll and Timekeeping",detailed,"14,120",3.3,0.787,1.18,,,26.36,"54,830",0.6,19.32,22.17,25.24,29.50,35.00,"40,190","46,110","52,500","61,360","72,800",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,43-4171,Receptionists and Information Clerks,detailed,"75,510",5.3,4.207,0.64,,,20.63,"42,920",0.3,16.22,17.39,18.95,22.27,27.16,"33,730","36,160","39,410","46,320","56,490",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,43-4181,Reservation and Transportation Ticket Agents and Travel Clerks,detailed,"15,220",2.8,0.848,1.08,,,21.42,"44,550",0.5,16.87,17.79,19.85,23.46,28.91,"35,090","37,000","41,290","48,800","60,140",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,43-4199,"Information and Record Clerks, All Other",detailed,"22,870",2.0,1.274,1.28,,,26.90,"55,950",0.5,18.44,21.62,25.66,30.55,36.11,"38,360","44,980","53,360","63,540","75,110",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,43-5011,Cargo and Freight Agents,detailed,"15,480",7.4,0.862,1.24,,,27.50,"57,210",3.8,18.25,20.82,24.74,30.01,39.18,"37,960","43,300","51,450","62,410","81,500",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,43-5021,Couriers and Messengers,detailed,"8,440",8.8,0.471,0.99,,,20.70,"43,060",1.3,16.83,17.60,19.74,23.02,26.53,"35,010","36,600","41,050","47,870","55,190",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,43-5031,Public Safety Telecommunicators,detailed,"8,190",2.7,0.456,0.71,,,36.81,"76,570",0.5,24.57,29.61,36.09,42.22,51.00,"51,100","61,580","75,070","87,820","106,070",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,43-5032,"Dispatchers, Except Police, Fire, and Ambulance",detailed,"24,390",3.8,1.359,1.00,,,25.84,"53,750",1.5,17.47,20.00,23.80,29.17,36.26,"36,330","41,600","49,500","60,670","75,410",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,43-5041,"Meter Readers, Utilities",detailed,"1,030",9.2,0.058,0.44,,,34.60,"71,970",2.9,23.48,27.96,32.84,41.22,46.17,"48,840","58,150","68,300","85,740","96,040",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,43-5051,Postal Service Clerks,detailed,"6,770",0.0,0.377,0.73,,,29.81,"62,000",0.0,24.71,26.18,29.62,34.54,35.17,"51,400","54,450","61,610","71,840","73,150",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,43-5052,Postal Service Mail Carriers,detailed,"32,800",0.0,1.828,0.84,,,29.24,"60,820",0.0,19.83,22.59,29.06,36.20,36.20,"41,250","46,990","60,440","75,300","75,300",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,43-5053,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",detailed,"12,340",0.0,0.687,0.90,,,27.71,"57,640",0.0,20.05,21.44,26.34,34.54,34.57,"41,700","44,600","54,790","71,840","71,910",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,43-5061,"Production, Planning, and Expediting Clerks",detailed,"58,030",1.7,3.233,1.25,,,30.30,"63,020",0.4,18.91,22.91,28.93,35.53,43.96,"39,320","47,660","60,180","73,890","91,430",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,43-5071,"Shipping, Receiving, and Inventory Clerks",detailed,"101,540",1.8,5.658,1.02,,,21.64,"45,000",0.4,16.55,17.99,20.40,23.42,28.93,"34,420","37,420","42,440","48,700","60,170",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",detailed,"10,740",5.3,0.598,1.77,,,21.89,"45,520",1.0,16.50,17.99,21.53,25.81,26.85,"34,320","37,410","44,770","53,690","55,850",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,43-6011,Executive Secretaries and Executive Administrative Assistants,detailed,"60,490",2.5,3.371,1.06,,,41.49,"86,300",0.7,26.66,31.58,38.87,48.41,59.12,"55,460","65,680","80,840","100,690","122,960",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,43-6012,Legal Secretaries and Administrative Assistants,detailed,"21,910",6.9,1.221,1.21,,,31.57,"65,660",2.2,19.12,24.14,28.88,38.26,47.06,"39,760","50,210","60,060","79,570","97,880",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,43-6013,Medical Secretaries and Administrative Assistants,detailed,"112,740",2.1,6.282,1.27,,,24.92,"51,830",0.7,17.65,19.15,23.33,29.11,34.28,"36,720","39,840","48,530","60,560","71,300",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,43-6014,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",detailed,"175,090",1.3,9.757,0.83,,,25.79,"53,630",0.3,17.64,20.75,24.14,29.39,35.16,"36,680","43,150","50,220","61,140","73,130",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,43-9021,Data Entry Keyers,detailed,"16,520",5.7,0.921,0.91,,,23.19,"48,240",1.0,16.86,18.60,22.43,26.46,30.46,"35,070","38,690","46,660","55,040","63,360",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,43-9022,Word Processors and Typists,detailed,"9,280",2.8,0.517,2.11,,,24.41,"50,770",0.6,18.92,20.25,25.49,25.49,29.94,"39,360","42,120","53,020","53,020","62,280",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,43-9031,Desktop Publishers,detailed,540,20.6,0.030,0.88,,,34.35,"71,450",2.3,18.41,24.11,33.12,41.28,54.25,"38,280","50,150","68,880","85,870","112,840",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,43-9041,Insurance Claims and Policy Processing Clerks,detailed,"24,390",5.2,1.359,0.85,,,24.81,"51,600",1.3,17.16,18.58,22.87,28.94,35.17,"35,700","38,650","47,580","60,200","73,160",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,43-9051,"Mail Clerks and Mail Machine Operators, Except Postal Service",detailed,"5,470",5.8,0.305,0.70,,,21.35,"44,400",1.1,16.39,17.80,19.88,22.90,28.93,"34,090","37,030","41,360","47,630","60,180",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,43-9061,"Office Clerks, General",detailed,"295,790",1.1,16.482,1.00,,,23.41,"48,680",0.4,16.45,18.15,22.18,26.84,31.78,"34,220","37,750","46,130","55,820","66,110",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,43-9071,"Office Machine Operators, Except Computer",detailed,"2,360",12.8,0.132,0.71,,,22.78,"47,380",1.7,16.85,18.25,21.88,24.88,30.17,"35,040","37,960","45,510","51,740","62,760",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,43-9081,Proofreaders and Copy Markers,detailed,440,11.9,0.024,0.68,,,31.60,"65,730",3.9,16.39,21.75,31.78,39.66,45.91,"34,080","45,240","66,110","82,480","95,490",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,43-9111,Statistical Assistants,detailed,290,9.8,0.016,0.34,,,35.16,"73,140",4.6,22.43,24.15,35.64,45.91,46.84,"46,650","50,240","74,140","95,500","97,430",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,43-9199,"Office and Administrative Support Workers, All Other",detailed,"31,530",3.6,1.757,1.55,,,25.71,"53,470",1.0,16.09,17.52,23.00,30.52,37.97,"33,460","36,450","47,840","63,480","78,980",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,45-0000,"Farming, Fishing, and Forestry Occupations",major,"204,930",1.1,11.420,4.01,,,18.55,"38,590",0.7,15.73,16.11,16.84,18.34,23.21,"32,720","33,500","35,020","38,150","48,280",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,45-1011,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",detailed,"9,400",3.5,0.524,2.93,,,28.89,"60,090",1.7,18.54,21.88,27.43,35.16,41.60,"38,560","45,510","57,060","73,130","86,520",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,45-2011,Agricultural Inspectors,detailed,"2,220",8.9,0.124,1.49,,,27.47,"57,150",1.6,17.97,19.35,22.73,34.49,44.13,"37,380","40,250","47,280","71,740","91,790",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,45-2021,Animal Breeders,detailed,90,16.6,0.005,0.58,,,24.34,"50,630",3.2,16.84,18.02,23.30,28.69,30.87,"35,030","37,480","48,460","59,680","64,220",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,45-2041,"Graders and Sorters, Agricultural Products",detailed,"5,260",7.1,0.293,1.90,,,17.28,"35,950",0.8,15.50,16.07,16.62,17.84,19.82,"32,240","33,420","34,560","37,100","41,230",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,45-2091,Agricultural Equipment Operators,detailed,"7,700",6.5,0.429,2.26,,,19.24,"40,020",1.2,15.60,16.86,17.90,20.48,24.30,"32,440","35,070","37,220","42,600","50,530",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",detailed,"171,620",1.0,9.563,5.61,,,17.63,"36,670",0.7,15.73,16.10,16.67,17.71,20.28,"32,720","33,490","34,670","36,840","42,180",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,45-2093,"Farmworkers, Farm, Ranch, and Aquacultural Animals",detailed,"2,280",27.9,0.127,0.59,,,21.36,"44,420",4.8,16.13,17.53,19.00,22.73,28.87,"33,560","36,460","39,510","47,290","60,050",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,45-2099,"Agricultural Workers, All Other",detailed,"2,030",11.9,0.113,2.85,,,26.95,"56,050",2.4,16.69,19.95,23.97,35.20,39.00,"34,720","41,490","49,860","73,220","81,110",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,45-4011,Forest and Conservation Workers,detailed,"2,170",7.9,0.121,3.19,,,16.18,"33,660",1.0,15.00,15.00,15.00,16.39,17.50,"31,200","31,200","31,200","34,080","36,400",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,45-4021,Fallers,detailed,440,19.3,0.024,0.77,,,42.19,"87,760",9.4,22.64,28.06,35.01,53.44,84.27,"47,090","58,360","72,810","111,150","175,280",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,45-4022,Logging Equipment Operators,detailed,"1,000",10.1,0.056,0.36,,,29.61,"61,580",2.9,23.25,24.72,29.02,33.77,35.69,"48,350","51,420","60,360","70,240","74,220",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,45-4023,Log Graders and Scalers,detailed,350,19.0,0.019,0.81,,,23.96,"49,830",4.9,19.27,19.52,23.82,26.90,29.68,"40,080","40,610","49,550","55,940","61,740",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,45-4029,"Logging Workers, All Other",detailed,310,28.8,0.017,1.02,,,21.76,"45,270",6.1,17.20,18.32,19.52,24.28,28.44,"35,770","38,100","40,600","50,490","59,150",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,47-0000,Construction and Extraction Occupations,major,"668,430",1.0,37.247,0.91,,,35.69,"74,240",0.4,20.63,24.03,31.08,44.02,57.32,"42,910","49,970","64,640","91,550","119,220",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,47-1011,First-Line Supervisors of Construction Trades and Extraction Workers,detailed,"72,120",1.7,4.019,0.78,,,46.24,"96,170",0.7,28.61,35.00,44.26,56.97,66.46,"59,520","72,800","92,060","118,500","138,230",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,47-2011,Boilermakers,detailed,280,27.5,0.016,0.21,,,48.74,"101,380",2.5,33.78,37.74,53.52,56.42,59.85,"70,260","78,500","111,320","117,350","124,490",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,47-2021,Brickmasons and Blockmasons,detailed,"3,140",9.7,0.175,0.47,,,32.37,"67,330",3.0,21.61,23.68,32.31,37.66,45.73,"44,950","49,250","67,200","78,340","95,110",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,47-2022,Stonemasons,detailed,"1,510",19.5,0.084,1.30,,,30.74,"63,930",3.2,21.08,24.36,30.46,34.78,41.92,"43,840","50,670","63,350","72,340","87,190",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,47-2031,Carpenters,detailed,"102,870",3.5,5.732,1.24,,,35.28,"73,370",1.0,21.91,24.88,32.87,40.42,53.95,"45,570","51,750","68,380","84,080","112,220",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,47-2041,Carpet Installers,detailed,"2,290",17.6,0.128,1.24,,,26.88,"55,910",4.1,15.78,18.30,25.79,31.18,41.45,"32,820","38,050","53,640","64,840","86,210",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,47-2042,"Floor Layers, Except Carpet, Wood, and Hard Tiles",detailed,"6,240",10.5,0.348,2.10,,,30.60,"63,650",3.6,18.57,21.95,28.57,36.77,47.75,"38,630","45,650","59,430","76,480","99,330",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,47-2043,Floor Sanders and Finishers,detailed,**,**,**,**,,,31.79,"66,130",14.9,20.91,27.92,31.61,37.50,38.58,"43,490","58,080","65,750","78,000","80,240",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,47-2044,Tile and Stone Setters,detailed,"7,230",6.5,0.403,1.44,,,28.79,"59,890",1.6,18.36,22.98,27.99,34.71,38.42,"38,190","47,800","58,220","72,200","79,910",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,47-2051,Cement Masons and Concrete Finishers,detailed,"28,890",3.8,1.610,1.20,,,33.11,"68,870",2.1,21.85,23.87,29.89,38.61,46.98,"45,450","49,660","62,160","80,300","97,710",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,47-2053,Terrazzo Workers and Finishers,detailed,**,**,**,**,,,22.01,"45,770",22.6,18.18,18.57,18.75,23.71,32.56,"37,810","38,620","39,010","49,320","67,730",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,47-2061,Construction Laborers,detailed,"89,950",2.3,5.012,0.75,,,29.67,"61,710",1.4,18.58,21.90,27.27,36.61,41.91,"38,640","45,560","56,720","76,160","87,180",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,47-2071,"Paving, Surfacing, and Tamping Equipment Operators",detailed,"1,760",14.8,0.098,0.35,,,40.54,"84,320",6.1,23.77,28.17,36.94,53.63,60.18,"49,440","58,600","76,840","111,550","125,180",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,47-2072,Pile Driver Operators,detailed,590,29.2,0.033,1.65,,,47.42,"98,640",4.2,30.97,36.57,50.42,55.53,60.25,"64,410","76,070","104,870","115,500","125,320",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,47-2073,Operating Engineers and Other Construction Equipment Operators,detailed,"32,690",2.6,1.822,0.61,,,42.54,"88,480",1.0,25.09,30.00,39.59,55.08,60.39,"52,190","62,390","82,350","114,560","125,610",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,47-2081,Drywall and Ceiling Tile Installers,detailed,"30,920",3.2,1.723,2.88,,,36.09,"75,060",1.6,22.28,26.24,30.96,47.94,57.37,"46,340","54,580","64,390","99,720","119,340",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,47-2082,Tapers,detailed,"3,980",7.6,0.222,2.16,,,34.19,"71,120",2.3,20.56,25.63,33.10,39.75,49.79,"42,760","53,310","68,840","82,680","103,550",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,47-2111,Electricians,detailed,"72,880",2.7,4.061,0.87,,,40.54,"84,330",1.1,22.39,27.95,37.25,48.78,64.11,"46,580","58,140","77,470","101,470","133,340",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,47-2121,Glaziers,detailed,"7,360",6.7,0.410,1.17,,,34.46,"71,680",2.9,21.42,23.35,29.75,47.24,55.63,"44,540","48,560","61,880","98,250","115,710",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,47-2131,"Insulation Workers, Floor, Ceiling, and Wall",detailed,"1,310",14.7,0.073,0.29,,,31.71,"65,950",5.2,19.00,21.78,28.88,37.82,48.89,"39,520","45,290","60,080","78,670","101,700",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,47-2132,"Insulation Workers, Mechanical",detailed,500,37.0,0.028,0.18,,,49.70,"103,380",7.0,22.82,36.90,50.31,59.20,72.62,"47,460","76,740","104,640","123,140","151,050",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,47-2141,"Painters, Construction and Maintenance",detailed,"34,080",3.0,1.899,1.34,,,29.34,"61,020",1.7,19.37,22.81,27.69,34.37,44.07,"40,280","47,430","57,590","71,490","91,660",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,47-2142,Paperhangers,detailed,**,**,**,**,,,28.91,"60,120",5.3,20.05,21.62,26.66,37.79,39.82,"41,700","44,970","55,450","78,600","82,830",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,47-2151,Pipelayers,detailed,"1,750",30.6,0.098,0.43,,,35.44,"73,710",10.5,18.67,25.90,36.97,45.99,48.97,"38,840","53,870","76,900","95,650","101,860",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,47-2152,"Plumbers, Pipefitters, and Steamfitters",detailed,"42,480",3.7,2.367,0.82,,,36.20,"75,300",1.6,21.01,24.46,30.28,43.14,60.77,"43,710","50,880","62,990","89,720","126,390",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,47-2161,Plasterers and Stucco Masons,detailed,"7,490",6.6,0.417,2.84,,,31.49,"65,500",2.7,19.07,23.65,29.42,37.43,47.46,"39,660","49,200","61,190","77,860","98,710",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,47-2171,Reinforcing Iron and Rebar Workers,detailed,"2,400",13.9,0.134,1.17,,,31.78,"66,110",3.8,21.79,23.57,29.54,42.05,47.83,"45,330","49,020","61,440","87,470","99,490",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,47-2181,Roofers,detailed,"18,920",3.3,1.054,1.18,,,33.17,"69,000",1.3,23.24,28.82,30.43,37.50,45.66,"48,340","59,940","63,290","78,000","94,960",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,47-2211,Sheet Metal Workers,detailed,"10,280",6.5,0.573,0.75,,,41.39,"86,090",3.6,21.65,25.53,36.95,55.75,66.06,"45,030","53,110","76,860","115,960","137,410",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,47-2221,Structural Iron and Steel Workers,detailed,"7,730",8.6,0.431,1.03,,,37.44,"77,870",2.5,22.00,26.78,36.90,47.39,50.38,"45,760","55,690","76,760","98,560","104,790",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,47-2231,Solar Photovoltaic Installers,detailed,"7,610",11.7,0.424,2.63,,,27.26,"56,700",1.6,21.09,22.84,25.57,29.67,35.37,"43,860","47,500","53,190","61,720","73,560",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,47-3011,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",detailed,"4,660",6.9,0.259,2.39,,,23.33,"48,520",1.8,16.86,18.56,22.45,28.25,30.52,"35,070","38,600","46,700","58,760","63,490",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,47-3012,Helpers--Carpenters,detailed,"2,120",17.0,0.118,0.82,,,22.86,"47,540",2.8,17.08,19.16,22.17,27.05,28.00,"35,530","39,860","46,110","56,270","58,240",,
06,California,2,CA,000000,Cross-industry,cross-industry,1235,47-3013,Helpers--Electricians,detailed,"3,770",14.5,0.210,0.46,,,21.17,"44,030",5.4,15.50,16.82,19.07,24.35,29.63,"32,240","34,980","39,670","50,640","61,620",,
